puzzle_id,technique_code,use_count
hsp-5e56b61390bb615d6c9a,hiddenSingle,10
hsp-b9fc0769941f13f64423,fullHouse,20
hsp-b9fc0769941f13f64423,nakedSingle,29
hsp-b9fc0769941f13f64423,hiddenSingle,7
hsp-835d40222b165ac3a141,fullHouse,21
hsp-835d40222b165ac3a141,nakedSingle,20
hsp-835d40222b165ac3a141,hiddenSingle,15
hsp-86d4a2e073dd1cff6a2d,fullHouse,20
hsp-86d4a2e073dd1cff6a2d,nakedSingle,23
hsp-86d4a2e073dd1cff6a2d,hiddenSingle,13
hsp-d7ce235bd9f95e49f7cf,fullHouse,21
hsp-d7ce235bd9f95e49f7cf,nakedSingle,26
hsp-d7ce235bd9f95e49f7cf,hiddenSingle,9
hsp-f58febd8c56b8a5e303c,fullHouse,21
hsp-f58febd8c56b8a5e303c,nakedSingle,28
hsp-f58febd8c56b8a5e303c,hiddenSingle,7
hsp-c523bf8c01b1ec7fd4cc,fullHouse,21
hsp-c523bf8c01b1ec7fd4cc,nakedSingle,23
hsp-c523bf8c01b1ec7fd4cc,hiddenSingle,12
hsp-5ec71069124ee3d52607,fullHouse,21
hsp-5ec71069124ee3d52607,nakedSingle,25
hsp-5ec71069124ee3d52607,hiddenSingle,10
hsp-b5afc7d75588e8d004ab,fullHouse,21
hsp-b5afc7d75588e8d004ab,nakedSingle,25
hsp-b5afc7d75588e8d004ab,hiddenSingle,10
hsp-f21d18b35822bc29f08c,fullHouse,21
hsp-f21d18b35822bc29f08c,nakedSingle,28
hsp-f21d18b35822bc29f08c,hiddenSingle,7
hsp-78ed24614df7933770bf,fullHouse,21
hsp-78ed24614df7933770bf,nakedSingle,22
hsp-78ed24614df7933770bf,hiddenSingle,11
hsp-a3c49edf227555de4092,fullHouse,21
hsp-a3c49edf227555de4092,nakedSingle,29
hsp-a3c49edf227555de4092,hiddenSingle,7
hsp-5d7311623295a119cfe0,fullHouse,20
hsp-5d7311623295a119cfe0,nakedSingle,28
hsp-5d7311623295a119cfe0,hiddenSingle,9
hsp-130a66d8cdb05cd74acb,fullHouse,20
hsp-130a66d8cdb05cd74acb,nakedSingle,28
hsp-130a66d8cdb05cd74acb,hiddenSingle,9
hsp-7da2c4dba5e30896446b,fullHouse,21
hsp-7da2c4dba5e30896446b,nakedSingle,24
hsp-7da2c4dba5e30896446b,hiddenSingle,12
hsp-c4f9b33cd24a5eceb5c6,fullHouse,21
hsp-c4f9b33cd24a5eceb5c6,nakedSingle,24
hsp-c4f9b33cd24a5eceb5c6,hiddenSingle,12
hsp-2adef715ad7cc61a8fbd,fullHouse,21
hsp-2adef715ad7cc61a8fbd,nakedSingle,28
hsp-2adef715ad7cc61a8fbd,hiddenSingle,8
hsp-736cb8060f86f5725b6e,fullHouse,21
hsp-736cb8060f86f5725b6e,nakedSingle,20
hsp-736cb8060f86f5725b6e,hiddenSingle,16
hsp-46157a7257f4f34d742c,fullHouse,21
hsp-46157a7257f4f34d742c,nakedSingle,28
hsp-46157a7257f4f34d742c,hiddenSingle,8
hsp-ab4683be87fa5c35ff6f,fullHouse,21
hsp-ab4683be87fa5c35ff6f,nakedSingle,28
hsp-ab4683be87fa5c35ff6f,hiddenSingle,8
hsp-58cd6ad80365e97cd6ea,fullHouse,20
hsp-58cd6ad80365e97cd6ea,nakedSingle,31
hsp-58cd6ad80365e97cd6ea,hiddenSingle,6
hsp-4d5d0de3b07c3425c6eb,fullHouse,21
hsp-4d5d0de3b07c3425c6eb,nakedSingle,30
hsp-4d5d0de3b07c3425c6eb,hiddenSingle,6
hsp-1b15062d9d33222b3fae,fullHouse,20
hsp-1b15062d9d33222b3fae,nakedSingle,22
hsp-1b15062d9d33222b3fae,hiddenSingle,13
hsp-0dccbc18af075a295e17,fullHouse,21
hsp-0dccbc18af075a295e17,nakedSingle,21
hsp-0dccbc18af075a295e17,hiddenSingle,13
hsp-94a92d12cc42e8e726be,fullHouse,21
hsp-94a92d12cc42e8e726be,nakedSingle,22
hsp-94a92d12cc42e8e726be,hiddenSingle,12
hsp-5e05cf64af071d16c905,fullHouse,20
hsp-5e05cf64af071d16c905,nakedSingle,25
hsp-5e05cf64af071d16c905,hiddenSingle,10
hsp-4f2f7500650a577917bb,fullHouse,21
hsp-4f2f7500650a577917bb,nakedSingle,23
hsp-4f2f7500650a577917bb,hiddenSingle,11
hsp-db7d35531f5dcadfad4b,fullHouse,21
hsp-db7d35531f5dcadfad4b,nakedSingle,29
hsp-db7d35531f5dcadfad4b,hiddenSingle,5
hsp-01f91cf7fc213fc98da6,fullHouse,20
hsp-01f91cf7fc213fc98da6,nakedSingle,19
hsp-01f91cf7fc213fc98da6,hiddenSingle,16
hsp-fe30c8f4bfa6c6d0e7c2,fullHouse,20
hsp-fe30c8f4bfa6c6d0e7c2,nakedSingle,29
hsp-fe30c8f4bfa6c6d0e7c2,hiddenSingle,9
hsp-943660bfb20646a6238f,fullHouse,20
hsp-943660bfb20646a6238f,nakedSingle,27
hsp-943660bfb20646a6238f,hiddenSingle,11
hsp-6df5811737110da395e7,fullHouse,20
hsp-6df5811737110da395e7,nakedSingle,29
hsp-6df5811737110da395e7,hiddenSingle,9
hsp-60c2e20065eaa69f0210,fullHouse,21
hsp-60c2e20065eaa69f0210,nakedSingle,27
hsp-60c2e20065eaa69f0210,hiddenSingle,10
hsp-e73302dc17275f47b971,fullHouse,21
hsp-e73302dc17275f47b971,nakedSingle,31
hsp-e73302dc17275f47b971,hiddenSingle,6
hsp-e6ff199353fbe5d41d87,fullHouse,20
hsp-e6ff199353fbe5d41d87,nakedSingle,31
hsp-e6ff199353fbe5d41d87,hiddenSingle,7
hsp-a96e0feaf8901b3811a2,fullHouse,21
hsp-a96e0feaf8901b3811a2,nakedSingle,24
hsp-a96e0feaf8901b3811a2,hiddenSingle,11
hsp-9cce49e94e15e90656d1,fullHouse,21
hsp-9cce49e94e15e90656d1,nakedSingle,26
hsp-9cce49e94e15e90656d1,hiddenSingle,9
hsp-927f87f255f5ba61315f,fullHouse,21
hsp-927f87f255f5ba61315f,nakedSingle,25
hsp-927f87f255f5ba61315f,hiddenSingle,10
hsp-22b711c17fa4becc4468,fullHouse,21
hsp-22b711c17fa4becc4468,nakedSingle,26
hsp-22b711c17fa4becc4468,hiddenSingle,9
hsp-22be7d0c872ba39c5ef3,fullHouse,20
hsp-22be7d0c872ba39c5ef3,nakedSingle,27
hsp-22be7d0c872ba39c5ef3,hiddenSingle,9
hsp-0ec4396a3b02fd708b32,fullHouse,19
hsp-0ec4396a3b02fd708b32,nakedSingle,28
hsp-0ec4396a3b02fd708b32,hiddenSingle,9
hsp-9d591e3321190d2d2f58,fullHouse,20
hsp-9d591e3321190d2d2f58,nakedSingle,23
hsp-9d591e3321190d2d2f58,hiddenSingle,13
hsp-5cc4d84f8160a4f849da,fullHouse,21
hsp-5cc4d84f8160a4f849da,nakedSingle,24
hsp-5cc4d84f8160a4f849da,hiddenSingle,11
hsp-0669d9eb291f39d35b0e,fullHouse,21
hsp-0669d9eb291f39d35b0e,nakedSingle,24
hsp-0669d9eb291f39d35b0e,hiddenSingle,11
hsp-9369491fb38b74845184,fullHouse,19
hsp-9369491fb38b74845184,nakedSingle,24
hsp-9369491fb38b74845184,hiddenSingle,13
hsp-5540cfb21d2a70efc9e5,fullHouse,21
hsp-5540cfb21d2a70efc9e5,nakedSingle,23
hsp-5540cfb21d2a70efc9e5,hiddenSingle,12
hsp-83b772248e4c5e95c21e,fullHouse,21
hsp-83b772248e4c5e95c21e,nakedSingle,22
hsp-83b772248e4c5e95c21e,hiddenSingle,13
hsp-fb0bb9ccd0d3f0b866f9,fullHouse,21
hsp-fb0bb9ccd0d3f0b866f9,nakedSingle,25
hsp-fb0bb9ccd0d3f0b866f9,hiddenSingle,10
hsp-9c84364f1a2a9066484b,fullHouse,20
hsp-9c84364f1a2a9066484b,nakedSingle,29
hsp-9c84364f1a2a9066484b,hiddenSingle,8
hsp-b749f7d0a19fdf20cd2f,fullHouse,21
hsp-b749f7d0a19fdf20cd2f,nakedSingle,25
hsp-b749f7d0a19fdf20cd2f,hiddenSingle,11
hsp-b459bbf46cc1d0263546,fullHouse,20
hsp-b459bbf46cc1d0263546,nakedSingle,27
hsp-b459bbf46cc1d0263546,hiddenSingle,10
hsp-7ff8c8bd750a124e20e7,fullHouse,20
hsp-7ff8c8bd750a124e20e7,nakedSingle,25
hsp-7ff8c8bd750a124e20e7,hiddenSingle,12
hsp-278d5a1e1a05ebd45f90,fullHouse,21
hsp-278d5a1e1a05ebd45f90,nakedSingle,27
hsp-278d5a1e1a05ebd45f90,hiddenSingle,9
hsp-d1ceeae630a00d4664c2,fullHouse,20
hsp-d1ceeae630a00d4664c2,nakedSingle,27
hsp-d1ceeae630a00d4664c2,hiddenSingle,10
hsp-8535061f1924c9457cd8,fullHouse,20
hsp-8535061f1924c9457cd8,nakedSingle,26
hsp-8535061f1924c9457cd8,hiddenSingle,11
hsp-fe57386cecf09eed051f,fullHouse,20
hsp-fe57386cecf09eed051f,nakedSingle,25
hsp-fe57386cecf09eed051f,hiddenSingle,12
hsp-4580cfbb499a3e2f5e5f,fullHouse,21
hsp-4580cfbb499a3e2f5e5f,nakedSingle,30
hsp-4580cfbb499a3e2f5e5f,hiddenSingle,6
hsp-4a68e59fa7c8e4ca1822,fullHouse,20
hsp-4a68e59fa7c8e4ca1822,nakedSingle,28
hsp-4a68e59fa7c8e4ca1822,hiddenSingle,9
hsp-433257509268d3277510,fullHouse,20
hsp-433257509268d3277510,nakedSingle,27
hsp-433257509268d3277510,hiddenSingle,10
hsp-124b634637ecd53e2c8d,fullHouse,21
hsp-124b634637ecd53e2c8d,nakedSingle,27
hsp-124b634637ecd53e2c8d,hiddenSingle,9
hsp-32546c85dadbf2d5ebdc,fullHouse,19
hsp-32546c85dadbf2d5ebdc,nakedSingle,21
hsp-32546c85dadbf2d5ebdc,hiddenSingle,17
hsp-68e2c0c855cbb938ab4c,fullHouse,21
hsp-68e2c0c855cbb938ab4c,nakedSingle,20
hsp-68e2c0c855cbb938ab4c,hiddenSingle,16
hsp-d8f3589d2d6e901631b6,fullHouse,20
hsp-d8f3589d2d6e901631b6,nakedSingle,27
hsp-d8f3589d2d6e901631b6,hiddenSingle,10
hsp-5971cae5b1bda603bc27,fullHouse,20
hsp-5971cae5b1bda603bc27,nakedSingle,24
hsp-5971cae5b1bda603bc27,hiddenSingle,11
hsp-7015ed9680b444d1a3c4,fullHouse,20
hsp-7015ed9680b444d1a3c4,nakedSingle,28
hsp-7015ed9680b444d1a3c4,hiddenSingle,10
hsp-3019f82e3ff2be1deae9,fullHouse,20
hsp-3019f82e3ff2be1deae9,nakedSingle,28
hsp-3019f82e3ff2be1deae9,hiddenSingle,10
hsp-38765913fd4a6608126f,fullHouse,20
hsp-38765913fd4a6608126f,nakedSingle,26
hsp-38765913fd4a6608126f,hiddenSingle,10
hsp-e156938be1df099d0922,fullHouse,20
hsp-e156938be1df099d0922,nakedSingle,22
hsp-e156938be1df099d0922,hiddenSingle,14
hsp-679548ac1495e8b0a2c8,fullHouse,20
hsp-679548ac1495e8b0a2c8,nakedSingle,26
hsp-679548ac1495e8b0a2c8,hiddenSingle,10
hsp-01ff99bbb2013095e894,fullHouse,20
hsp-01ff99bbb2013095e894,nakedSingle,26
hsp-01ff99bbb2013095e894,hiddenSingle,10
hsp-f2b26f9377bec0864f26,fullHouse,21
hsp-f2b26f9377bec0864f26,nakedSingle,23
hsp-f2b26f9377bec0864f26,hiddenSingle,12
hsp-ceec02dad1f1eb7c4158,fullHouse,20
hsp-ceec02dad1f1eb7c4158,nakedSingle,25
hsp-ceec02dad1f1eb7c4158,hiddenSingle,11
hsp-820dd6c2cc79fd6a01cf,fullHouse,20
hsp-820dd6c2cc79fd6a01cf,nakedSingle,22
hsp-820dd6c2cc79fd6a01cf,hiddenSingle,14
hsp-ef6b0b943310d57d2153,fullHouse,21
hsp-ef6b0b943310d57d2153,nakedSingle,26
hsp-ef6b0b943310d57d2153,hiddenSingle,9
hsp-0e8f096121d001236e47,fullHouse,20
hsp-0e8f096121d001236e47,nakedSingle,22
hsp-0e8f096121d001236e47,hiddenSingle,14
hsp-3bd4d61bf56353f29665,fullHouse,21
hsp-3bd4d61bf56353f29665,nakedSingle,26
hsp-3bd4d61bf56353f29665,hiddenSingle,9
hsp-9c0b5a074c4981b0f6cb,fullHouse,20
hsp-9c0b5a074c4981b0f6cb,nakedSingle,26
hsp-9c0b5a074c4981b0f6cb,hiddenSingle,10
hsp-cbc7afdb8fd866628cae,fullHouse,20
hsp-cbc7afdb8fd866628cae,nakedSingle,21
hsp-cbc7afdb8fd866628cae,hiddenSingle,15
hsp-c33dbd4c591d8308ca15,fullHouse,21
hsp-c33dbd4c591d8308ca15,nakedSingle,23
hsp-c33dbd4c591d8308ca15,hiddenSingle,12
hsp-368d1f03fd270b525cef,fullHouse,20
hsp-368d1f03fd270b525cef,nakedSingle,21
hsp-368d1f03fd270b525cef,hiddenSingle,13
hsp-4d4cccd88444df03aa92,fullHouse,21
hsp-4d4cccd88444df03aa92,nakedSingle,26
hsp-4d4cccd88444df03aa92,hiddenSingle,12
hsp-86ee29f3e16815741ac2,fullHouse,21
hsp-86ee29f3e16815741ac2,nakedSingle,27
hsp-86ee29f3e16815741ac2,hiddenSingle,9
hsp-88fe95a4bd9496e40fd1,fullHouse,21
hsp-88fe95a4bd9496e40fd1,nakedSingle,25
hsp-88fe95a4bd9496e40fd1,hiddenSingle,11
hsp-74dbb2aa966f65920062,fullHouse,20
hsp-74dbb2aa966f65920062,nakedSingle,21
hsp-74dbb2aa966f65920062,hiddenSingle,16
hsp-b5cb1960796bd6711278,fullHouse,20
hsp-b5cb1960796bd6711278,nakedSingle,21
hsp-b5cb1960796bd6711278,hiddenSingle,16
hsp-5cb11a985a8be4b1dd3b,fullHouse,21
hsp-5cb11a985a8be4b1dd3b,nakedSingle,24
hsp-5cb11a985a8be4b1dd3b,hiddenSingle,12
hsp-673c4f799ef79454da1d,fullHouse,20
hsp-673c4f799ef79454da1d,nakedSingle,27
hsp-673c4f799ef79454da1d,hiddenSingle,10
hsp-0b1b24d3c7d290f1899e,fullHouse,21
hsp-0b1b24d3c7d290f1899e,nakedSingle,25
hsp-0b1b24d3c7d290f1899e,hiddenSingle,11
hsp-de6ccfe6c411f9e624ec,fullHouse,21
hsp-de6ccfe6c411f9e624ec,nakedSingle,27
hsp-de6ccfe6c411f9e624ec,hiddenSingle,9
hsp-5912f4349a350fbbaeaf,fullHouse,20
hsp-5912f4349a350fbbaeaf,nakedSingle,27
hsp-5912f4349a350fbbaeaf,hiddenSingle,8
hsp-f888dd2f1c09bce1b789,fullHouse,20
hsp-f888dd2f1c09bce1b789,nakedSingle,30
hsp-f888dd2f1c09bce1b789,hiddenSingle,5
hsp-92fc58540b00d7864f4e,fullHouse,20
hsp-92fc58540b00d7864f4e,nakedSingle,27
hsp-92fc58540b00d7864f4e,hiddenSingle,11
hsp-01ac372c40bfb0fa5ebd,fullHouse,20
hsp-01ac372c40bfb0fa5ebd,nakedSingle,30
hsp-01ac372c40bfb0fa5ebd,hiddenSingle,8
hsp-f274dcf95134098b3020,fullHouse,21
hsp-f274dcf95134098b3020,nakedSingle,22
hsp-f274dcf95134098b3020,hiddenSingle,15
hsp-55153eee2db73e7cd869,fullHouse,20
hsp-55153eee2db73e7cd869,nakedSingle,25
hsp-55153eee2db73e7cd869,hiddenSingle,13
hsp-9e449d9a25f99627876b,fullHouse,21
hsp-9e449d9a25f99627876b,nakedSingle,25
hsp-9e449d9a25f99627876b,hiddenSingle,12
hsp-65ab974ff865e2879270,fullHouse,20
hsp-65ab974ff865e2879270,nakedSingle,25
hsp-65ab974ff865e2879270,hiddenSingle,13
hsp-750ff93afe3f25595be5,fullHouse,20
hsp-750ff93afe3f25595be5,nakedSingle,24
hsp-750ff93afe3f25595be5,hiddenSingle,14
hsp-615c8d2549b047f40dcf,fullHouse,20
hsp-615c8d2549b047f40dcf,nakedSingle,27
hsp-615c8d2549b047f40dcf,hiddenSingle,11
hsp-08053dc31c37aa396993,fullHouse,20
hsp-08053dc31c37aa396993,nakedSingle,29
hsp-08053dc31c37aa396993,hiddenSingle,9
hsp-7f54c2c5d910517c8695,fullHouse,21
hsp-7f54c2c5d910517c8695,nakedSingle,27
hsp-7f54c2c5d910517c8695,hiddenSingle,10
hsp-6ab3694dc592d7d2ace3,fullHouse,20
hsp-6ab3694dc592d7d2ace3,nakedSingle,26
hsp-6ab3694dc592d7d2ace3,hiddenSingle,12
hsp-9ca4cba2f9a1c493fdc2,fullHouse,20
hsp-9ca4cba2f9a1c493fdc2,nakedSingle,22
hsp-9ca4cba2f9a1c493fdc2,hiddenSingle,14
hsp-3ce33b0d5c6d826f3837,fullHouse,21
hsp-3ce33b0d5c6d826f3837,nakedSingle,28
hsp-3ce33b0d5c6d826f3837,hiddenSingle,7
hsp-0ef97b0c23965e602318,fullHouse,19
hsp-0ef97b0c23965e602318,nakedSingle,23
hsp-0ef97b0c23965e602318,hiddenSingle,14
hsp-e06c0d8d1751086bc8bc,fullHouse,20
hsp-e06c0d8d1751086bc8bc,nakedSingle,27
hsp-e06c0d8d1751086bc8bc,hiddenSingle,9
hsp-b4faf1b3fcdd6ce1c430,fullHouse,20
hsp-b4faf1b3fcdd6ce1c430,nakedSingle,19
hsp-b4faf1b3fcdd6ce1c430,hiddenSingle,17
hsp-e5bb2bb2451a7e06fbb1,fullHouse,20
hsp-e5bb2bb2451a7e06fbb1,nakedSingle,24
hsp-e5bb2bb2451a7e06fbb1,hiddenSingle,12
hsp-484f52bc174a489a89e6,fullHouse,21
hsp-484f52bc174a489a89e6,nakedSingle,22
hsp-484f52bc174a489a89e6,hiddenSingle,13
hsp-eac8e1d9cb6ad82c0df6,fullHouse,20
hsp-eac8e1d9cb6ad82c0df6,nakedSingle,27
hsp-eac8e1d9cb6ad82c0df6,hiddenSingle,9
hsp-e14299d42a1ad08f497f,fullHouse,20
hsp-e14299d42a1ad08f497f,nakedSingle,19
hsp-e14299d42a1ad08f497f,hiddenSingle,17
hsp-c357b265f8f4719f4748,fullHouse,20
hsp-c357b265f8f4719f4748,nakedSingle,19
hsp-c357b265f8f4719f4748,hiddenSingle,17
hsp-2e10993f1d8d1ee22edb,fullHouse,20
hsp-2e10993f1d8d1ee22edb,nakedSingle,28
hsp-2e10993f1d8d1ee22edb,hiddenSingle,8
hsp-96c0c735f9fa58cd15f7,fullHouse,21
hsp-96c0c735f9fa58cd15f7,nakedSingle,21
hsp-96c0c735f9fa58cd15f7,hiddenSingle,12
hsp-7d82ee40b608f8d8ef36,fullHouse,21
hsp-7d82ee40b608f8d8ef36,nakedSingle,26
hsp-7d82ee40b608f8d8ef36,hiddenSingle,12
hsp-5467664da45ca7189cee,fullHouse,20
hsp-5467664da45ca7189cee,nakedSingle,25
hsp-5467664da45ca7189cee,hiddenSingle,12
hsp-b635c8bc7919cdfac5c0,fullHouse,21
hsp-b635c8bc7919cdfac5c0,nakedSingle,27
hsp-b635c8bc7919cdfac5c0,hiddenSingle,9
hsp-dcd5b2d2c5d3aa6e3678,fullHouse,20
hsp-dcd5b2d2c5d3aa6e3678,nakedSingle,25
hsp-dcd5b2d2c5d3aa6e3678,hiddenSingle,12
hsp-50ed9fedeae0c42adcb1,fullHouse,20
hsp-50ed9fedeae0c42adcb1,nakedSingle,27
hsp-50ed9fedeae0c42adcb1,hiddenSingle,10
hsp-4a355be143ca99deda91,fullHouse,20
hsp-4a355be143ca99deda91,nakedSingle,26
hsp-4a355be143ca99deda91,hiddenSingle,11
hsp-4013fcd111f4105614eb,fullHouse,20
hsp-4013fcd111f4105614eb,nakedSingle,24
hsp-4013fcd111f4105614eb,hiddenSingle,13
hsp-d24ac1768adc7f65e178,fullHouse,21
hsp-d24ac1768adc7f65e178,nakedSingle,23
hsp-d24ac1768adc7f65e178,hiddenSingle,13
hsp-9c331c3a0f4dee75ca36,fullHouse,20
hsp-9c331c3a0f4dee75ca36,nakedSingle,20
hsp-9c331c3a0f4dee75ca36,hiddenSingle,17
hsp-d7a767078e5439fc299a,fullHouse,19
hsp-d7a767078e5439fc299a,nakedSingle,26
hsp-d7a767078e5439fc299a,hiddenSingle,12
hsp-bfdb076edfa9a2aa0478,fullHouse,21
hsp-bfdb076edfa9a2aa0478,nakedSingle,23
hsp-bfdb076edfa9a2aa0478,hiddenSingle,13
hsp-9a51cfd9cb2151afe165,fullHouse,21
hsp-9a51cfd9cb2151afe165,nakedSingle,25
hsp-9a51cfd9cb2151afe165,hiddenSingle,11
hsp-1e002962e621fdc8b82e,fullHouse,20
hsp-1e002962e621fdc8b82e,nakedSingle,22
hsp-1e002962e621fdc8b82e,hiddenSingle,15
hsp-bb239bcb87060bbcf544,fullHouse,20
hsp-bb239bcb87060bbcf544,nakedSingle,25
hsp-bb239bcb87060bbcf544,hiddenSingle,12
hsp-febd8786c4c12275a3f8,fullHouse,20
hsp-febd8786c4c12275a3f8,nakedSingle,23
hsp-febd8786c4c12275a3f8,hiddenSingle,12
hsp-62516ad65a6de06d1a8d,fullHouse,21
hsp-62516ad65a6de06d1a8d,nakedSingle,26
hsp-62516ad65a6de06d1a8d,hiddenSingle,13
hsp-534b8ff152122e539f51,fullHouse,21
hsp-534b8ff152122e539f51,nakedSingle,21
hsp-534b8ff152122e539f51,hiddenSingle,13
hsp-35e04ff2277a7f632af6,fullHouse,20
hsp-35e04ff2277a7f632af6,nakedSingle,22
hsp-35e04ff2277a7f632af6,hiddenSingle,13
hsp-f7c6fb2dfb42f807aa86,fullHouse,20
hsp-f7c6fb2dfb42f807aa86,nakedSingle,21
hsp-f7c6fb2dfb42f807aa86,hiddenSingle,14
hsp-ca81214f894325a07534,fullHouse,20
hsp-ca81214f894325a07534,nakedSingle,25
hsp-ca81214f894325a07534,hiddenSingle,13
hsp-da4cd618e8a7154a18ad,fullHouse,20
hsp-da4cd618e8a7154a18ad,nakedSingle,23
hsp-da4cd618e8a7154a18ad,hiddenSingle,15
hsp-213b45aa9580ba98e663,fullHouse,20
hsp-213b45aa9580ba98e663,nakedSingle,22
hsp-213b45aa9580ba98e663,hiddenSingle,16
hsp-2b97e6b907192c660198,fullHouse,20
hsp-2b97e6b907192c660198,nakedSingle,20
hsp-2b97e6b907192c660198,hiddenSingle,18
hsp-48a39beea80a7e57d5e3,fullHouse,20
hsp-48a39beea80a7e57d5e3,nakedSingle,18
hsp-48a39beea80a7e57d5e3,hiddenSingle,15
hsp-cd287bd2b4fdf40881da,fullHouse,21
hsp-cd287bd2b4fdf40881da,nakedSingle,19
hsp-cd287bd2b4fdf40881da,hiddenSingle,16
hsp-c29c0cacb0ab6224df49,fullHouse,19
hsp-c29c0cacb0ab6224df49,nakedSingle,24
hsp-c29c0cacb0ab6224df49,hiddenSingle,13
hsp-aae0b901be1652137297,fullHouse,21
hsp-aae0b901be1652137297,nakedSingle,19
hsp-aae0b901be1652137297,hiddenSingle,16
hsp-8c8a72e2dacfa2e13d9b,fullHouse,21
hsp-8c8a72e2dacfa2e13d9b,nakedSingle,19
hsp-8c8a72e2dacfa2e13d9b,hiddenSingle,16
hsp-489ded681ac03b2ad7e2,fullHouse,20
hsp-489ded681ac03b2ad7e2,nakedSingle,20
hsp-489ded681ac03b2ad7e2,hiddenSingle,16
hsp-133b9d8ea1d54390a6c6,fullHouse,20
hsp-133b9d8ea1d54390a6c6,nakedSingle,22
hsp-133b9d8ea1d54390a6c6,hiddenSingle,14
hsp-259fc969d7c01857e584,fullHouse,21
hsp-259fc969d7c01857e584,nakedSingle,27
hsp-259fc969d7c01857e584,hiddenSingle,8
hsp-023c676290c8a4907a04,fullHouse,21
hsp-023c676290c8a4907a04,nakedSingle,21
hsp-023c676290c8a4907a04,hiddenSingle,14
hsp-950db1a2b4a99341fe0f,fullHouse,20
hsp-950db1a2b4a99341fe0f,nakedSingle,28
hsp-950db1a2b4a99341fe0f,hiddenSingle,8
hsp-e1c73541f1cef441c30a,fullHouse,19
hsp-e1c73541f1cef441c30a,nakedSingle,21
hsp-e1c73541f1cef441c30a,hiddenSingle,16
hsp-f1e74d7af8f7a3e2647e,fullHouse,21
hsp-f1e74d7af8f7a3e2647e,nakedSingle,21
hsp-f1e74d7af8f7a3e2647e,hiddenSingle,14
hsp-c5c53a98bcf894a9d190,fullHouse,20
hsp-c5c53a98bcf894a9d190,nakedSingle,18
hsp-c5c53a98bcf894a9d190,hiddenSingle,18
hsp-9a78b3de77efa4fa5a57,fullHouse,20
hsp-9a78b3de77efa4fa5a57,nakedSingle,22
hsp-9a78b3de77efa4fa5a57,hiddenSingle,14
hsp-1c93de159ffbb8783dd7,fullHouse,19
hsp-1c93de159ffbb8783dd7,nakedSingle,23
hsp-1c93de159ffbb8783dd7,hiddenSingle,15
hsp-d7946998500fdb476117,fullHouse,21
hsp-d7946998500fdb476117,nakedSingle,23
hsp-d7946998500fdb476117,hiddenSingle,13
hsp-9aec90fa19ed13fe9c3e,fullHouse,20
hsp-9aec90fa19ed13fe9c3e,nakedSingle,22
hsp-9aec90fa19ed13fe9c3e,hiddenSingle,15
hsp-b8cc01c216989c8b212f,fullHouse,20
hsp-b8cc01c216989c8b212f,nakedSingle,23
hsp-b8cc01c216989c8b212f,hiddenSingle,14
hsp-6e649bd6d58197c8010d,fullHouse,21
hsp-6e649bd6d58197c8010d,nakedSingle,21
hsp-6e649bd6d58197c8010d,hiddenSingle,15
hsp-9c063fb76fa831198196,fullHouse,21
hsp-9c063fb76fa831198196,nakedSingle,17
hsp-9c063fb76fa831198196,hiddenSingle,19
hsp-4b808b9a5b11a0a8370e,fullHouse,20
hsp-4b808b9a5b11a0a8370e,nakedSingle,23
hsp-4b808b9a5b11a0a8370e,hiddenSingle,14
hsp-94d209b3521fb912842d,fullHouse,20
hsp-94d209b3521fb912842d,nakedSingle,32
hsp-94d209b3521fb912842d,hiddenSingle,5
hsp-58efa0610f4f9d180f53,fullHouse,21
hsp-58efa0610f4f9d180f53,nakedSingle,19
hsp-58efa0610f4f9d180f53,hiddenSingle,17
hsp-46d23c35a79f310f5143,fullHouse,21
hsp-46d23c35a79f310f5143,nakedSingle,22
hsp-46d23c35a79f310f5143,hiddenSingle,12
hsp-d20d70321ec2eabfd5e8,fullHouse,19
hsp-d20d70321ec2eabfd5e8,nakedSingle,27
hsp-d20d70321ec2eabfd5e8,hiddenSingle,12
hsp-b0ffb1fe1de096b74052,fullHouse,21
hsp-b0ffb1fe1de096b74052,nakedSingle,22
hsp-b0ffb1fe1de096b74052,hiddenSingle,15
hsp-924397a51c6a89e7b3fe,fullHouse,19
hsp-924397a51c6a89e7b3fe,nakedSingle,24
hsp-924397a51c6a89e7b3fe,hiddenSingle,15
hsp-71ec01b59d008cad533e,fullHouse,19
hsp-71ec01b59d008cad533e,nakedSingle,22
hsp-71ec01b59d008cad533e,hiddenSingle,17
hsp-6302a24840cfb62174cb,fullHouse,20
hsp-6302a24840cfb62174cb,nakedSingle,23
hsp-6302a24840cfb62174cb,hiddenSingle,13
hsp-602df63bb96b67fce99e,fullHouse,21
hsp-602df63bb96b67fce99e,nakedSingle,24
hsp-602df63bb96b67fce99e,hiddenSingle,11
hsp-3d47065af59b2809f556,fullHouse,20
hsp-3d47065af59b2809f556,nakedSingle,21
hsp-3d47065af59b2809f556,hiddenSingle,15
hsp-a39080744209f5a086cc,fullHouse,20
hsp-a39080744209f5a086cc,nakedSingle,20
hsp-a39080744209f5a086cc,hiddenSingle,16
hsp-c5799cac8a125465ce3a,fullHouse,20
hsp-c5799cac8a125465ce3a,nakedSingle,26
hsp-c5799cac8a125465ce3a,hiddenSingle,10
hsp-c1aa392fa3c4d3ae6fae,fullHouse,20
